PC1 (Intensidad/Calidad),PC2 (Balance/Matices),Cluster
2.8847898868549287,-0.3322944105966868,0
2.969628257081978,-0.396146037374635,0
2.8966167713145876,-0.3951159097528557,0
2.924910977180457,0.8790211964322499,0
3.618484018276708,0.38264989638155394,0
2.836694916377899,1.210291942436548,0
2.9087148183090035,0.10501489851954296,0
3.0056266006874663,-0.38024556573418933,0
2.6714653024316006,-0.1090010872434582,0
2.788226008798931,-0.37017717031446784,0
2.9053649903879863,-0.049546077501528216,0
2.770507114956924,-1.1949706115599765,0
2.8050487108625313,0.946821094643113,0
2.592970497537516,0.8864147183701042,0
2.707587407780103,-1.0940661846820694,0
2.699875643793274,0.6959516215235346,0
2.897348375883316,-0.19484372363050706,0
3.216910487812217,-0.7778707395703035,0
2.554957853767191,0.9171030826417367,0
2.3720649206157356,0.07674377310423469,0
3.9405805305851147,0.13188569329157415,0
2.703459481755069,0.5366938040807051,0
2.6097469292596767,0.7960507388672943,0
2.384281080003542,-0.989191121844363,0
2.584847564338263,-0.43090486258544997,0
2.489454383826148,0.2885968758348577,0
2.26329998827221,-0.313392283566385,0
2.573108030681916,-0.9009751628865004,0
2.5945340993021277,0.5975835550458818,0
2.384412133880951,-0.8036850512233326,0
2.5771243219112536,-1.2235012153823748,0
2.590707249328837,0.8272297613550933,0
2.395749320781847,-0.32974661409728695,0
2.496856921611169,0.1578210403073146,0
2.4577264891021913,-0.05389299056543122,0
2.3832907103699794,0.9501821732055324,0
2.4756572800199326,-0.46389362334818984,0
2.364911315997546,0.22689884294246984,0
2.049344953860819,-0.473455851365107,0
2.605425691404022,0.11642212511347262,0
2.368571382725149,-1.147715859355639,0
2.8025068927705385,-0.021043445883556198,0
2.1427432247599407,0.11616951115601609,0
2.4259259048010517,1.224927164793801,0
2.0539493710342787,0.6885224048688492,0
2.1919851116483633,-0.09458105753348428,0
2.289784127983274,0.8478851666364535,0
2.081757311642805,0.7096482613770567,0
