Species,Owner,Country.of.Origin,Region,Number.of.Bags,Bag.Weight,In.Country.Partner,Grading.Date,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Color,Category.Two.Defects,altitude_mean_meters,categoria_altitud,Nombre_Comercial
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,Other,10,30 kg,Blossom Valley International,"December 26th, 2013",Typica,Other,7.75,7.75,7.75,7.75,7.5,7.58,7.5,83.58,0.11,0,Green,0,1000.0,Media (Arabica),Select Harvest CQI
Arabica,racafe & cia s.c.a,Colombia,huila,275,70 kg,Almacafé,"August 31st, 2012",Caturra,Washed / Wet,7.67,7.67,7.58,7.67,7.75,7.58,7.67,83.58,0.11,0,Green,3,1775.0,Alta (Arabica),Heritage RAC
Arabica,alfredo bojalil,Mexico,Other,250,1 kg,AMECAFE,"June 6th, 2012",Typica,Washed / Wet,7.83,7.67,7.58,7.58,7.67,7.58,7.67,83.58,0.12,0,Green,2,1000.0,Media (Arabica),Origins ALF
Arabica,carcafe ltda ci,Colombia,cundinamarca,250,70 kg,Almacafé,"April 2nd, 2012",Caturra,Natural / Dry,7.67,7.58,7.58,7.58,7.67,7.75,7.75,83.58,0.11,0,Green,4,2136.0,Premium (Arabica),Mill CAR
Arabica,nucoffee,Brazil,south of minas,33,60 kg,NUCOFFEE,"January 23rd, 2012",Catuai,Semi-Washed / Semi-Pulped,7.83,7.75,7.5,7.75,7.5,7.58,7.67,83.58,0.12,0,Blue-Green,2,1100.0,Media (Arabica),Heritage NUC
Arabica,carcafe ltda ci,Colombia,cundinamarca,50,70 kg,Almacafé,"February 20th, 2017",Caturra,Washed / Wet,7.75,7.58,7.58,7.75,7.75,7.5,7.58,83.5,0.0,0,Blue-Green,5,1799.0,Alta (Arabica),Mill CAR
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,Other,1,10 kg,Blossom Valley International,"February 13th, 2017",Typica,Washed / Wet,7.58,7.58,7.17,7.17,7.0,7.0,10.0,83.5,0.11,0,Blue-Green,0,750.0,Baja (Arabica),Select Harvest CQI
Arabica,"ceca, s.a.",Costa Rica,tarrazu,245,69 kg,Specialty Coffee Association of Costa Rica,"June 6th, 2016",Caturra,Washed / Wet,7.92,7.42,7.5,7.67,7.5,7.67,7.83,83.5,0.0,0,Blue-Green,0,1850.0,Premium (Arabica),Select Harvest CEC
Arabica,carcafe ltda ci,Colombia,Other,250,70 kg,Almacafé,"April 7th, 2016",Caturra,Natural / Dry,7.75,7.58,7.58,7.5,7.75,7.75,7.58,83.5,0.0,0,Green,0,1000.0,Media (Arabica),Mill CAR
Arabica,juan luis alvarado romero,Guatemala,oriente,250,69 kg,Asociacion Nacional Del Café,"March 16th, 2016",Bourbon,Washed / Wet,7.67,7.75,7.5,7.83,7.58,7.58,7.58,83.5,0.1,0,Blue-Green,5,371.61216,Baja (Arabica),Mill JUA
Arabica,racafe & cia s.c.a,Colombia,huila,180,70 kg,Almacafé,"November 19th, 2015",Caturra,Washed / Wet,7.58,7.58,7.58,7.58,7.75,7.67,7.75,83.5,0.12,0,Green,4,1775.0,Alta (Arabica),Heritage RAC
Arabica,damari absalome,"Tanzania, United Republic Of",Other,5,60 kg,Africa Fine Coffee Association,"November 16th, 2015",Other,Washed / Wet,7.75,7.67,7.58,7.67,7.67,7.58,7.58,83.5,0.13,0,Green,21,1400.0,Media (Arabica),Mill DAM
Arabica,aulia arif syahri,Indonesia,Other,200,30 kg,Specialty Coffee Association,"September 14th, 2015",Other,Semi-Washed / Semi-Pulped,7.25,7.67,7.58,7.92,7.83,7.58,7.67,83.5,0.13,0,Blue-Green,8,1500.0,Alta (Arabica),Origins AUL
Arabica,debesa agro industry plc,Ethiopia,Other,320,60 kg,METAD Agricultural Development plc,"March 31st, 2015",Other,Natural / Dry,7.67,7.75,7.5,7.58,7.75,7.67,7.58,83.5,0.1,1,Green,18,1600.0,Alta (Arabica),Select Harvest DEB
Arabica,federacion nacional de cafeteros,Colombia,huila,275,2 kg,Almacafé,"March 12th, 2015",Caturra,Washed / Wet,7.67,7.42,7.67,7.83,7.58,7.67,7.67,83.5,0.0,1,Green,0,1750.0,Alta (Arabica),Select Harvest FED
Arabica,exportadora de cafe condor s.a,Colombia,huila,275,70 kg,Almacafé,"January 22nd, 2015",Caturra,Washed / Wet,8.0,7.58,7.25,7.58,7.92,7.58,7.58,83.5,0.11,0,Green,0,1850.0,Premium (Arabica),Heritage EXP
Arabica,the coffee source inc.,Guatemala,Other,250,1 kg,Specialty Coffee Association of Costa Rica,"December 18th, 2014",Caturra,Washed / Wet,7.58,7.75,7.5,7.83,7.42,7.67,7.75,83.5,0.1,0,Green,0,1400.0,Media (Arabica),Origins THE
Arabica,compañia colombiana agroindustrial s.a,Colombia,cundinamarca,250,70 kg,Almacafé,"August 11th, 2014",Caturra,Washed / Wet,7.75,7.58,7.33,7.5,7.83,7.83,7.67,83.5,0.0,2,Green,0,1650.0,Alta (Arabica),Heritage COM
Arabica,Desconocido,Honduras,comayagua,275,1 kg,Instituto Hondureño del Café,"April 8th, 2014",Caturra,Natural / Dry,7.67,7.5,7.67,7.5,7.67,7.67,7.83,83.5,0.1,0,Green,3,1350.0,Media (Arabica),Private Reserve DES
Arabica,exportadora de cafe condor s.a,Colombia,huila,250,70 kg,Almacafé,"April 26th, 2013",Caturra,Washed / Wet,7.58,7.75,7.42,7.67,7.75,7.67,7.67,83.5,0.0,1,Green,1,1750.0,Alta (Arabica),Heritage EXP
Arabica,exportadora de cafe condor s.a,Colombia,huila,250,70 kg,Almacafé,"May 24th, 2013",Caturra,Washed / Wet,7.58,7.67,7.58,7.75,7.58,7.75,7.58,83.5,0.11,0,Green,2,1750.0,Alta (Arabica),Heritage EXP
Arabica,manuel herrera juarez,Mexico,Other,10,1 kg,AMECAFE,"August 31st, 2012",Bourbon,Natural / Dry,7.83,7.58,7.25,7.5,7.5,7.42,8.42,83.5,0.13,0,Green,14,1170.0,Media (Arabica),Mill MAN
Arabica,miguel cortes moreno,Mexico,Other,10,1 kg,AMECAFE,"August 30th, 2012",Typica,Semi-Washed / Semi-Pulped,7.67,7.75,7.67,7.75,7.58,7.5,7.58,83.5,0.11,0,Green,12,940.0,Baja (Arabica),Mill MIG
Arabica,gabriel bernardo rivas ross,Mexico,Other,15,1 kg,AMECAFE,"July 11th, 2012",Other,Washed / Wet,7.75,7.67,7.67,7.75,7.33,7.5,7.83,83.5,0.12,0,Green,0,1400.0,Media (Arabica),Select Harvest GAB
Arabica,juan luis alvarado romero,Guatemala,Other,275,69 kg,Asociacion Nacional Del Café,"April 30th, 2012",Caturra,Washed / Wet,7.83,7.5,7.5,8.0,7.67,7.5,7.5,83.5,0.1,0,Green,5,464.5152000000001,Baja (Arabica),Mill JUA
Arabica,racafe & cia s.c.a,Colombia,huila,175,70 kg,Almacafé,"February 9th, 2012",Caturra,Washed / Wet,7.67,7.58,7.58,7.67,7.67,7.67,7.67,83.5,0.11,0,Green,0,1775.0,Alta (Arabica),Heritage RAC
Arabica,felipe isaza,Guatemala,oriente,250,2 kg,Specialty Coffee Association,"February 1st, 2012",Bourbon,Washed / Wet,7.5,7.5,7.75,7.5,8.0,7.67,7.58,83.5,0.0,3,Green,12,427.353984,Baja (Arabica),Private Reserve FEL
Arabica,kona pacific farmers cooperative,United States (Hawaii),Other,14,100 lbs,Specialty Coffee Association,"March 8th, 2011",Hawaiian Kona,Natural / Dry,7.5,7.67,7.58,7.92,7.58,7.67,7.58,83.5,0.01,0,Blue-Green,0,157.93516800000003,Baja (Arabica),Private Reserve KON
Arabica,specialty coffee association of indonesia,Indonesia,Other,10,60 kg,Specialty Coffee Association of Indonesia,"November 29th, 2010",Other,Washed / Wet,7.83,7.58,7.58,7.58,7.75,7.58,7.58,83.5,0.0,0,Blue-Green,0,1600.0,Alta (Arabica),Select Harvest SPE
Arabica,carcafe ltda ci,Colombia,huila,300,29 kg,Almacafé,"November 9th, 2017",Caturra,Washed / Wet,7.5,7.58,7.58,7.5,7.75,7.83,7.67,83.42,0.0,0,Green,1,439.0,Baja (Arabica),Mill CAR
Arabica,juan luis alvarado romero,Guatemala,san marcos,50,69 kg,Asociacion Nacional Del Café,"August 23rd, 2017",Bourbon,Washed / Wet,7.67,7.75,7.5,7.58,7.58,7.67,7.67,83.42,0.1,0,Green,3,1700.0,Alta (Arabica),Mill JUA
Arabica,carcafe ltda ci,Colombia,huila,600,29 kg,Almacafé,"May 10th, 2017",Caturra,Washed / Wet,7.67,7.67,7.5,7.67,7.67,7.58,7.67,83.42,0.11,0,Green,2,442.0,Baja (Arabica),Mill CAR
Arabica,"ceca, s.a.",Costa Rica,tarrazu,275,69 kg,Specialty Coffee Association of Costa Rica,"February 17th, 2017",Caturra,Washed / Wet,7.58,7.5,7.42,7.92,7.5,7.67,7.83,83.42,0.09,0,Blue-Green,4,1850.0,Premium (Arabica),Select Harvest CEC
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,Other,1,10 kg,Blossom Valley International,"February 13th, 2017",Typica,Washed / Wet,7.67,7.67,7.0,7.08,7.0,7.0,10.0,83.42,0.11,0,Blue-Green,0,750.0,Baja (Arabica),Select Harvest CQI
Arabica,bugisu cooperative union,Uganda,Other,20,1218 kg,Uganda Coffee Development Authority,"July 21st, 2016",SL14,Washed / Wet,7.58,7.75,7.33,7.75,7.67,7.58,7.75,83.42,0.11,0,Green,1,1800.0,Premium (Arabica),Private Reserve BUG
Arabica,松澤宏樹 koju matsuzawa,Thailand,thailand,500,25 kg,Specialty Coffee Institute of Asia,"June 27th, 2016",Catimor,Washed / Wet,7.5,7.58,7.75,7.5,7.75,7.67,7.67,83.42,0.13,0,Blue-Green,0,1200.0,Media (Arabica),Mill 松澤宏
Arabica,consejo salvadoreño del café,El Salvador,Other,275,69 kg,Salvadoran Coffee Council,"April 25th, 2016",Bourbon,Washed / Wet,7.58,7.5,7.75,7.58,7.75,7.67,7.58,83.42,0.11,0,Green,0,1330.0,Media (Arabica),Heritage CON
Arabica,carcafe ltda ci,Colombia,huila,275,70 kg,Almacafé,"April 29th, 2015",Caturra,Natural / Dry,7.58,7.67,7.58,7.67,7.58,7.67,7.67,83.42,0.12,4,Green,0,442.0,Baja (Arabica),Mill CAR
Arabica,bourbon specialty coffees,Brazil,Other,300,60 kg,Brazil Specialty Coffee Association,"January 15th, 2015",Yellow Bourbon,Semi-Washed / Semi-Pulped,7.33,7.83,7.75,7.5,7.42,7.83,7.75,83.42,0.12,0,Green,6,1000.0,Media (Arabica),Origins BOU
Arabica,ngila estate ltd,"Tanzania, United Republic Of",Other,39,60 kg,Africa Fine Coffee Association,"December 12th, 2014",Bourbon,Washed / Wet,7.75,7.67,7.58,7.67,7.58,7.58,7.58,83.42,0.13,0,Green,4,1600.0,Alta (Arabica),Origins NGI
Arabica,compañia colombiana agroindustrial s.a,Colombia,huila,250,70 kg,Almacafé,"October 15th, 2014",Caturra,Washed / Wet,7.58,7.58,7.25,7.75,7.75,8.58,7.58,83.42,0.12,0,Green,1,1813.0,Premium (Arabica),Heritage COM
Arabica,juan luis alvarado romero,Guatemala,oriente,250,69 kg,Asociacion Nacional Del Café,"August 21st, 2014",Bourbon,Natural / Dry,7.75,7.83,7.33,7.83,7.5,7.67,7.5,83.42,0.1,0,Green,1,371.61216,Baja (Arabica),Mill JUA
Arabica,juan luis alvarado romero,Guatemala,antigua,250,69 kg,Asociacion Nacional Del Café,"February 18th, 2014",Caturra,Washed / Wet,7.67,7.75,7.5,7.83,7.58,7.5,7.58,83.42,0.1,0,Green,2,1500.0,Alta (Arabica),Mill JUA
Arabica,juan luis alvarado romero,Guatemala,oriente,250,69 kg,Asociacion Nacional Del Café,"July 16th, 2013",Bourbon,Washed / Wet,7.67,7.5,7.75,7.42,7.75,7.75,7.58,83.42,0.11,0,Green,0,399.4830720000001,Baja (Arabica),Mill JUA
Arabica,kona pacific farmers cooperative,United States (Hawaii),kona,13,100 lbs,Specialty Coffee Association,"January 24th, 2013",Hawaiian Kona,Natural / Dry,7.42,7.75,7.67,7.58,7.67,7.67,7.67,83.42,0.0,0,Green,2,157.93516800000003,Baja (Arabica),Private Reserve KON
Arabica,exportadora de cafe condor s.a,Colombia,cundinamarca,250,70 kg,Almacafé,"June 26th, 2012",Caturra,Washed / Wet,7.5,7.75,7.58,7.5,7.67,7.75,7.67,83.42,0.11,0,Green,2,1450.0,Media (Arabica),Heritage EXP
Arabica,federacion nacional de cafeteros,Colombia,huila,250,70 kg,Almacafé,"February 1st, 2011",Caturra,Washed / Wet,7.58,7.58,7.58,7.67,7.75,7.67,7.58,83.42,0.1,1,Green,3,1750.0,Alta (Arabica),Select Harvest FED
Arabica,kona pacific farmers cooperative,United States (Hawaii),kona,12,60 kg,Specialty Coffee Association,"December 27th, 2010",Hawaiian Kona,Natural / Dry,7.5,7.92,7.42,7.67,7.83,7.58,7.5,83.42,0.01,0,Blue-Green,0,157.93516800000003,Baja (Arabica),Private Reserve KON
Arabica,doi tung development project,Thailand,Other,4,1 lbs,Specialty Coffee Association,"April 13th, 2010",Other,Washed / Wet,7.58,7.25,7.5,7.92,7.92,7.42,7.83,83.42,0.11,0,Blue-Green,0,800.0,Baja (Arabica),Origins DOI
Arabica,grounds for health admin,Mexico,Other,6,6,Specialty Coffee Association,"May 26th, 2010",Typica,Washed / Wet,7.25,7.88,7.38,7.63,7.5,8.75,8.0,83.38,0.09,2,Green,4,1050.0,Media (Arabica),Mill GRO
Arabica,exportadora de cafe condor s.a,Colombia,huila,275,70 kg,Almacafé,"November 8th, 2016",Caturra,Washed / Wet,7.75,7.5,7.75,7.58,7.58,7.58,7.58,83.33,0.0,0,Green,0,1650.0,Alta (Arabica),Heritage EXP
Arabica,racafe & cia s.c.a,Colombia,Other,130,70 kg,Almacafé,"June 15th, 2016",Caturra,Washed / Wet,7.67,7.58,7.58,7.42,7.67,7.75,7.67,83.33,0.0,0,Blue-Green,0,1750.0,Alta (Arabica),Heritage RAC
Arabica,racafe & cia s.c.a,Colombia,huila,275,70 kg,Almacafé,"May 5th, 2016",Caturra,Washed / Wet,7.83,7.58,7.58,7.58,7.5,7.58,7.67,83.33,0.0,1,Green,2,1750.0,Alta (Arabica),Heritage RAC
Arabica,ipanema coffees,Brazil,south of minas,10,2 kg,Specialty Coffee Association,"October 12th, 2015",Catuai,Semi-Washed / Semi-Pulped,7.5,7.83,7.33,7.58,7.58,7.92,7.58,83.33,0.1,1,Green,5,1227.0,Media (Arabica),Private Reserve IPA
Arabica,andreas kussmaul,Mexico,chiapas,275,1 kg,Asociación Mexicana De Cafés y Cafeterías De Especialidad A.C.,"July 14th, 2015",Caturra,Washed / Wet,7.75,7.75,7.5,7.67,7.5,7.58,7.58,83.33,0.12,0,Green,2,1200.0,Media (Arabica),Private Reserve AND
Arabica,exportadora de cafe condor s.a,Colombia,santander,275,70 kg,Almacafé,"April 8th, 2015",Caturra,Washed / Wet,7.67,7.75,7.42,7.83,7.83,7.42,7.42,83.33,0.11,0,Green,1,1650.0,Alta (Arabica),Heritage EXP
Arabica,afca,"Tanzania, United Republic Of",Other,10,60 kg,Africa Fine Coffee Association,"December 12th, 2014",Other,Semi-Washed / Semi-Pulped,7.75,7.58,7.67,7.58,7.58,7.58,7.58,83.33,0.12,0,Green,6,1700.0,Alta (Arabica),Private Reserve AFC
Arabica,j.andrade,Mexico,veracruz,200,1 kg,AMECAFE,"July 15th, 2014",Other,Washed / Wet,7.67,7.67,7.58,7.67,7.5,7.58,7.67,83.33,0.12,0,Green,0,1100.0,Media (Arabica),Private Reserve J.A
Arabica,the coffee source inc.,Costa Rica,Other,250,3 lbs,Specialty Coffee Association,"April 7th, 2014",Caturra,Washed / Wet,7.67,7.67,7.42,7.67,7.67,7.67,7.58,83.33,0.12,0,Green,3,1300.0,Media (Arabica),Origins THE
Arabica,eileen koyanagi,United States (Hawaii),kona,12,100 lbs,Specialty Coffee Association,"February 25th, 2014",Hawaiian Kona,Natural / Dry,7.83,7.58,7.83,7.67,7.92,8.0,7.83,83.33,0.11,0,Blue-Green,1,157.93516800000003,Baja (Arabica),Select Harvest EIL
Arabica,eric thormaehlen,Costa Rica,Other,250,1 kg,Specialty Coffee Association of Costa Rica,"February 14th, 2014",Catuai,Washed / Wet,7.5,7.67,7.67,7.5,7.83,7.17,8.0,83.33,0.11,0,Green,3,1200.0,Media (Arabica),Heritage ERI
Arabica,dane loraas,Peru,Other,280,5 lbs,Specialty Coffee Association,"January 21st, 2014",Caturra,Washed / Wet,7.83,7.75,7.58,7.83,7.92,7.58,7.5,83.33,0.12,0,Green,5,1300.0,Media (Arabica),Heritage DAN
Arabica,itiah coffee llc,Other,Other,2,4 lbs,Specialty Coffee Association,"October 3rd, 2013",Typica,Washed / Wet,7.58,7.5,7.67,7.5,7.83,7.42,7.83,83.33,0.11,0,Green,4,390.19276800000006,Baja (Arabica),Heritage ITI
Arabica,carcafe ltda ci,Colombia,Other,250,70 kg,Almacafé,"April 26th, 2013",Caturra,Natural / Dry,7.67,7.67,7.5,7.67,7.92,7.42,7.5,83.33,0.11,0,Green,1,1000.0,Media (Arabica),Mill CAR
Arabica,juan luis alvarado romero,Guatemala,oriente,250,69 kg,Asociacion Nacional Del Café,"February 26th, 2013",Bourbon,Washed / Wet,7.83,7.67,7.17,7.67,7.67,7.67,7.67,83.33,0.11,0,Green,3,399.4830720000001,Baja (Arabica),Mill JUA
Arabica,kona pacific farmers cooperative,United States (Hawaii),kona,7,100 lbs,Specialty Coffee Association,"January 24th, 2013",Hawaiian Kona,Natural / Dry,7.92,7.5,7.58,7.83,7.67,7.67,7.83,83.33,0.1,0,Blue-Green,4,157.93516800000003,Baja (Arabica),Private Reserve KON
Arabica,steven kil,Other,Other,220,60 kg,Specialty Coffee Association,"August 29th, 2012",Bourbon,Washed / Wet,7.75,7.67,7.33,7.5,7.5,7.75,7.83,83.33,0.0,0,Green,5,1880.0,Premium (Arabica),Private Reserve STE
Arabica,exportadora de cafe condor s.a,Colombia,huila,250,70 kg,Almacafé,"May 30th, 2012",Caturra,Washed / Wet,7.5,7.67,7.67,7.58,7.67,7.58,7.67,83.33,0.0,0,Green,1,1750.0,Alta (Arabica),Heritage EXP
Arabica,kona pacific farmers cooperative,United States (Hawaii),kona,27,100 lbs,Specialty Coffee Association,"September 20th, 2011",Hawaiian Kona,Natural / Dry,8.08,7.83,7.83,7.75,7.67,7.58,7.92,83.33,0.01,0,Blue-Green,0,157.93516800000003,Baja (Arabica),Private Reserve KON
Arabica,kona pacific farmers cooperative,United States (Hawaii),Other,25,100 lbs,Specialty Coffee Association,"February 24th, 2011",Hawaiian Kona,Natural / Dry,7.58,7.67,7.58,7.5,7.83,7.67,7.5,83.33,0.0,0,Blue-Green,0,157.93516800000003,Baja (Arabica),Private Reserve KON
Arabica,cafe de don balbino s.c. de r.l. de c.v.,Mexico,Other,50,50 kg,Centro Agroecológico del Café A.C.,"March 7th, 2017",Typica,Washed / Wet,7.67,7.83,7.42,7.83,7.33,7.5,7.67,83.25,0.11,0,Blue-Green,0,1600.0,Alta (Arabica),Heritage CAF
Arabica,troy quimby,Costa Rica,tarrazu,29,46 kg,Specialty Coffee Association,"January 30th, 2017",Catuai,Pulped Natural / Honey,7.5,7.5,7.83,7.5,7.67,7.67,7.58,83.25,0.11,0,Green,0,1900.0,Premium (Arabica),Private Reserve TRO
Arabica,rodrigo soto,Costa Rica,tarrazu,275,69 kg,Specialty Coffee Association of Costa Rica,"September 20th, 2016",Caturra,Washed / Wet,7.83,7.5,7.42,7.67,7.5,7.67,7.67,83.25,0.11,0,Green,0,1300.0,Media (Arabica),Select Harvest ROD
Arabica,juan luis alvarado romero,Guatemala,Other,275,0 kg,Asociacion Nacional Del Café,"August 12th, 2016",Pacas,Washed / Wet,7.5,7.58,7.42,7.83,7.67,7.58,7.67,83.25,0.11,0,Green,7,2100.0,Premium (Arabica),Mill JUA
Arabica,kawacom uganda ltd,Uganda,Other,150,9000 kg,Uganda Coffee Development Authority,"May 19th, 2016",SL14,Washed / Wet,7.5,7.67,7.67,7.42,7.67,7.67,7.67,83.25,0.12,0,Green,1,1675.0,Alta (Arabica),Mill KAW
Arabica,bourbon specialty coffees,Brazil,Other,300,60 kg,Brazil Specialty Coffee Association,"January 12th, 2016",Bourbon,Natural / Dry,7.58,7.67,7.42,7.5,7.67,7.42,8.0,83.25,0.12,0,Green,4,1000.0,Media (Arabica),Origins BOU
Arabica,carcafe ltda ci,Colombia,huila,304,35 kg,Almacafé,"November 27th, 2015",Caturra,Natural / Dry,7.58,7.67,7.67,7.17,7.75,7.83,7.58,83.25,0.0,0,Green,2,442.0,Baja (Arabica),Mill CAR
Arabica,productos y servicios chilindron s.a. de c.v.,Mexico,Other,11,2 kg,Asociación Mexicana De Cafés y Cafeterías De Especialidad A.C.,"July 14th, 2015",Typica,Natural / Dry,7.83,7.75,7.5,7.58,7.58,7.58,7.42,83.25,0.12,0,Blue-Green,2,1261.0,Media (Arabica),Mill PRO
Arabica,"lin, che-hao krude 林哲豪",Taiwan,Other,10,15 kg,Specialty Coffee Association,"June 18th, 2015",Bourbon,Washed / Wet,7.67,7.5,7.5,7.5,7.67,7.83,7.58,83.25,0.1,0,Blue-Green,0,1000.0,Media (Arabica),Heritage LIN
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,Other,10,60 kg,Blossom Valley International,"November 23rd, 2014",Typica,Washed / Wet,7.92,7.83,7.75,7.58,7.5,7.33,7.33,83.25,0.1,0,Green,0,800.0,Baja (Arabica),Select Harvest CQI
Arabica,compañia colombiana agroindustrial s.a,Colombia,Other,250,70 kg,Almacafé,"June 24th, 2014",Caturra,Natural / Dry,7.58,7.58,7.5,7.58,7.58,7.75,7.67,83.25,0.0,0,Green,0,1483.0,Media (Arabica),Heritage COM
Arabica,juan luis alvarado romero,Guatemala,antigua,26,69 kg,Asociacion Nacional Del Café,"March 7th, 2014",Caturra,Washed / Wet,7.5,7.67,7.58,7.67,7.67,7.5,7.67,83.25,0.1,0,Green,1,1500.0,Alta (Arabica),Mill JUA
Arabica,exportadora de cafe condor s.a,Colombia,huila,275,70 kg,Almacafé,"August 2nd, 2013",Caturra,Washed / Wet,7.83,7.5,7.67,7.33,7.67,7.67,7.58,83.25,0.11,0,Green,1,1750.0,Alta (Arabica),Heritage EXP
Arabica,calixto guillen vazquez,Mexico,chiapas,200,1 kg,AMECAFE,"March 29th, 2013",Bourbon,Washed / Wet,7.58,7.75,7.5,7.5,7.58,7.58,7.75,83.25,0.12,0,Green,6,1300.0,Media (Arabica),Origins CAL
Arabica,kona pacific farmers cooperative,United States (Hawaii),kona,11,100 lbs,Specialty Coffee Association,"March 21st, 2013",Hawaiian Kona,Natural / Dry,7.58,7.75,7.83,8.0,8.08,7.67,7.67,83.25,0.11,0,Blue-Green,4,157.93516800000003,Baja (Arabica),Private Reserve KON
Arabica,ernesto rodriguez luna,Mexico,veracruz,10,1 kg,AMECAFE,"August 1st, 2012",Mundo Novo,Washed / Wet,7.75,7.58,7.58,7.58,7.5,7.58,7.67,83.25,0.13,0,Green,7,1250.0,Media (Arabica),Private Reserve ERN
Arabica,modesto landeros flores,Mexico,Other,54,1 kg,AMECAFE,"July 11th, 2012",Caturra,Washed / Wet,7.75,7.75,7.42,7.92,7.33,7.5,7.58,83.25,0.12,0,Blue-Green,0,1000.0,Media (Arabica),Private Reserve MOD
Arabica,juan luis alvarado romero,Guatemala,oriente,250,1 kg,Asociacion Nacional Del Café,"July 9th, 2012",Bourbon,Washed / Wet,7.83,7.58,7.08,7.83,7.42,8.08,7.42,83.25,0.11,0,Green,9,399.4830720000001,Baja (Arabica),Mill JUA
Arabica,nucoffee,Brazil,Other,30,60 kg,NUCOFFEE,"February 23rd, 2012",Yellow Bourbon,Semi-Washed / Semi-Pulped,7.75,7.67,7.5,7.58,7.58,7.58,7.58,83.25,0.11,0,Blue-Green,1,1200.0,Media (Arabica),Heritage NUC
Arabica,exportadora de cafe condor s.a,Colombia,huila,250,70 kg,Almacafé,"February 22nd, 2012",Caturra,Washed / Wet,7.67,7.58,7.58,7.42,7.83,7.58,7.58,83.25,0.12,0,Green,1,175.0,Baja (Arabica),Heritage EXP
Arabica,racafe & cia s.c.a,Colombia,Other,175,70 kg,Almacafé,"February 9th, 2012",Caturra,Washed / Wet,7.67,7.67,7.5,7.5,7.58,7.67,7.67,83.25,0.11,0,Green,0,1775.0,Alta (Arabica),Heritage RAC
Arabica,exportadora de cafe condor s.a,Colombia,huila,250,70 kg,Almacafé,"June 14th, 2011",Caturra,Washed / Wet,7.92,7.75,7.25,7.42,7.83,7.58,7.5,83.25,0.08,0,Green,0,1700.0,Alta (Arabica),Heritage EXP
Arabica,exportadora de cafe condor s.a,Colombia,cauca,250,70 kg,Almacafé,"February 22nd, 2011",Caturra,Washed / Wet,8.0,7.67,7.67,7.25,7.67,7.5,7.5,83.25,0.13,0,Green,1,1880.0,Premium (Arabica),Heritage EXP
Arabica,exportadora de cafe condor s.a,Colombia,cundinamarca,250,70 kg,Almacafé,"January 17th, 2011",Caturra,Washed / Wet,7.92,7.75,7.5,7.42,7.42,7.67,7.58,83.25,0.04,0,Green,1,1800.0,Premium (Arabica),Heritage EXP
Arabica,ipanema coffees,Brazil,south of minas,320,60 kg,Brazil Specialty Coffee Association,"October 20th, 2017",Bourbon,Natural / Dry,7.67,7.42,7.5,7.58,7.67,7.58,7.75,83.17,0.11,0,Green,4,890.0,Baja (Arabica),Private Reserve IPA
Arabica,juan luis alvarado romero,Guatemala,oriente,275,69 kg,Asociacion Nacional Del Café,"August 24th, 2017",Bourbon,Washed / Wet,7.58,7.58,7.33,7.67,7.75,7.58,7.67,83.17,0.1,0,Green,1,1901.0,Premium (Arabica),Mill JUA
Arabica,taylor winch (t) ltd,"Tanzania, United Republic Of",Other,320,60 kg,Tanzanian Coffee Board,"June 20th, 2017",Bourbon,Washed / Wet,7.67,7.58,7.42,7.67,7.67,7.58,7.58,83.17,0.12,0,Green,3,168.0,Baja (Arabica),Heritage TAY
Arabica,andrea bernal,Peru,Other,200,13800 kg,Central De Organizaciones Productoras De Café y Cacao Del Perú - Central Café & Cacao,"June 16th, 2017",Caturra,Washed / Wet,7.92,7.5,7.5,7.58,7.67,7.5,7.5,83.17,0.11,0,Green,0,1300.0,Media (Arabica),Private Reserve AND
Arabica,"sunvirtue co., ltd.",Other,Other,1,2 kg,Specialty Coffee Association,"May 8th, 2017",Catimor,Natural / Dry,7.58,7.42,7.08,7.33,7.58,8.58,7.58,83.17,0.07,0,Green,0,1550.0,Alta (Arabica),Heritage SUN
Arabica,juan luis alvarado romero,Guatemala,antigua,250,1500 kg,Asociacion Nacional Del Café,"May 23rd, 2016",Caturra,Washed / Wet,7.67,7.75,7.42,7.75,7.58,7.5,7.5,83.17,0.11,2,Green,3,1500.0,Alta (Arabica),Mill JUA
Arabica,cadexsa,Honduras,marcala,275,69 kg,Instituto Hondureño del Café,"May 2nd, 2016",Catuai,Washed / Wet,7.67,7.67,7.5,7.67,7.5,7.67,7.5,83.17,0.11,0,Blue-Green,1,1450.0,Media (Arabica),Select Harvest CAD
Arabica,yunnan coffee exchange,China,yunnan,3,60 kg,Yunnan Coffee Exchange,"April 6th, 2016",Catimor,Washed / Wet,7.5,7.67,7.33,7.67,7.67,7.67,7.67,83.17,0.11,0,Green,0,1200.0,Media (Arabica),Private Reserve YUN
